,id,prediction,pred_score,conversation_id,root,speaker,text,turnNumber,politeness_label,politeness_label_name,annotation_status
484629,acs-f9249823-3528-42e4-8219-49d0c745a681,1,0.9994447814052586,acs-88a904be-68be-4b43-8852-35f6190389e3-1,acs-88a904be-68be-4b43-8852-35f6190389e3-1,agent,"Great, Thanks for staying connected. I've shared all your details with my team, right after you close this chat you'll receive a call from my team, please follow their instructions. ",11,3,polite,annotated
484630,acs-f9249823-3528-42e4-8219-49d0c745a681,1,0.9994447814052586,acs-88a904be-68be-4b43-8852-35f6190389e3-2,acs-88a904be-68be-4b43-8852-35f6190389e3-2,agent,"Great, Thanks for staying connected. I've shared all your details with my team, right after you close this chat you'll receive a call from my team, please follow their instructions. ",11,3,polite,annotated
484631,acs-905d0747-2b14-48a1-a620-f8b1547e2997,1,0.9994472942121992,acs-13c3e422-3d4b-47d4-99c8-8a5bb682e7b2-1,acs-13c3e422-3d4b-47d4-99c8-8a5bb682e7b2-1,agent,As there as been n response from a long time for your side. I assume you're away and I'm forced to disconnect. Thank you for reaching out to us. Good day.,11,2,somewhat_polite,annotated
484632,acs-905d0747-2b14-48a1-a620-f8b1547e2997,1,0.9994472942121992,acs-13c3e422-3d4b-47d4-99c8-8a5bb682e7b2-2,acs-13c3e422-3d4b-47d4-99c8-8a5bb682e7b2-2,agent,As there as been n response from a long time for your side. I assume you're away and I'm forced to disconnect. Thank you for reaching out to us. Good day.,11,2,somewhat_polite,annotated
484633,acs-14f10775-4870-4130-b8a2-4f39d2ecd1d0,1,0.9994572595485678,acs-a56df07d-1ffc-46ca-9d97-ff52e2cd59c9-1,acs-a56df07d-1ffc-46ca-9d97-ff52e2cd59c9-1,agent,Hello! Thank you for choosing us. Could you please tell me the city name and it's zip code?,1,2,somewhat_polite,annotated
484634,acs-14f10775-4870-4130-b8a2-4f39d2ecd1d0,1,0.9994572595485678,acs-a56df07d-1ffc-46ca-9d97-ff52e2cd59c9-2,acs-a56df07d-1ffc-46ca-9d97-ff52e2cd59c9-2,agent,Hello! Thank you for choosing us. Could you please tell me the city name and it's zip code?,1,2,somewhat_polite,annotated
484635,acs-5d7df94c-ef2f-4778-ae52-e945c2ea9243,1,0.9994572595485678,acs-a56df07d-1ffc-46ca-9d97-ff52e2cd59c9-3,acs-a56df07d-1ffc-46ca-9d97-ff52e2cd59c9-3,agent,Hello! Thank you for choosing us. Could you please tell me the city name and it's zip code?,1,2,somewhat_polite,annotated
484636,acs-5d7df94c-ef2f-4778-ae52-e945c2ea9243,1,0.9994572595485678,acs-a56df07d-1ffc-46ca-9d97-ff52e2cd59c9-4,acs-a56df07d-1ffc-46ca-9d97-ff52e2cd59c9-4,agent,Hello! Thank you for choosing us. Could you please tell me the city name and it's zip code?,1,2,somewhat_polite,annotated
484637,acs-ceb1ce3b-fe00-4227-ad5a-2afb6d7fea5e,1,0.9994696413404424,acs-6aab942e-fca9-4eec-9b08-e4327964e2f8-1,acs-6aab942e-fca9-4eec-9b08-e4327964e2f8-1,agent,"I'm extremely sorry. Thank you, Dorothy! I've noted down your details. Would you need anything else?",23,3,polite,annotated
484638,acs-57fc377c-30b3-408d-a638-1e69bedf1f6d,1,0.9994754710306052,acs-cb8e1264-bb06-410c-9cfb-88d49c4729d4-1,acs-cb8e1264-bb06-410c-9cfb-88d49c4729d4-1,agent,"Great! Thanks that was really helpful, could you please let me know which data plan would you like to purchase?  we offer 1 GB, 5 GB and 10 Gb.",3,3,polite,annotated
484639,acs-8175147c-b25a-4bd7-b998-42f745262eb3,1,0.9994759418221904,acs-db00d576-91d2-44ee-a91c-87d9e75b5c4e-1,acs-db00d576-91d2-44ee-a91c-87d9e75b5c4e-1,agent,Hello! Thank you for connecting to Zoom services! I'll surely help you out in getting a new phone service. May I know in which city would you want to set up the phone service? ,1,3,polite,annotated
484640,acs-7749c90c-3a75-4912-bb21-85aa272cb347,1,0.9994759418221904,acs-e481d30a-915f-4ba7-8b35-5c3a3c043a8b-1,acs-e481d30a-915f-4ba7-8b35-5c3a3c043a8b-1,agent,Hello! Thank you for connecting to the Zoom services! I'll surely help you in getting a new service. May I know which service would you like to purchase? ,1,3,polite,annotated
484641,acs-765a2843-0286-4337-a5d1-f99bfffa9363,1,0.9994759418221904,acs-2cfaf402-ab4c-4770-b819-77bd3135cade-1,acs-2cfaf402-ab4c-4770-b819-77bd3135cade-1,agent,Hello! Thank you for connecting to Zoom services! I'll surely help out with the installation of cable service. May I know in which city would you want to set up the cable connection? ,1,3,polite,annotated
484642,acs-549f78ad-74b2-419f-a59a-a29143b6b0c9,1,0.9994759418221904,acs-ff5a8f1e-c939-4ec4-a7f9-459ffc06a246-1,acs-ff5a8f1e-c939-4ec4-a7f9-459ffc06a246-1,agent,Hello! Thank you for connecting to the Zoom services! I'll surely help you in signing up for a new connection. May I know which service would you like to sign up for? ,1,3,polite,annotated
484643,acs-bf87329b-04cc-479b-b83a-acc3fa16ae97,1,0.9994759418221904,acs-40baf7d5-85e6-4b55-9a4f-be8b9abf639a-1,acs-40baf7d5-85e6-4b55-9a4f-be8b9abf639a-1,agent,Hello! Thank you for connecting to Zoom service! I'll surely help you in signing up for a new service. May I know which service would you like to sign up for? ,1,3,polite,annotated
484644,acs-d37ac080-4314-4329-a882-7e5fb51441f4,1,0.9994798070158692,acs-5cb62c69-fa54-4f53-917d-87201d5cd2dd-1,acs-5cb62c69-fa54-4f53-917d-87201d5cd2dd-1,agent,"Yes we are connected. I'm sorry for the delay in reply due to technical issues. Thanks for staying connected with us. For further assistance, please feel free to reach out to us anytime. We are always here to help you",21,3,polite,annotated
484645,acs-d37ac080-4314-4329-a882-7e5fb51441f4,1,0.9994798070158692,acs-5cb62c69-fa54-4f53-917d-87201d5cd2dd-2,acs-5cb62c69-fa54-4f53-917d-87201d5cd2dd-2,agent,"Yes we are connected. I'm sorry for the delay in reply due to technical issues. Thanks for staying connected with us. For further assistance, please feel free to reach out to us anytime. We are always here to help you",21,3,polite,annotated
484646,acs-edf8bb38-375e-44fe-9724-ba3701b0d8d5,1,0.9994887343781104,acs-df886cf4-38da-4fee-9e57-eddcc5232d87-1,acs-df886cf4-38da-4fee-9e57-eddcc5232d87-1,agent,"Awesome! Thank you for the details. Just to confirm, would you like to avail all the 3 services?",4,2,somewhat_polite,annotated
484647,acs-edf8bb38-375e-44fe-9724-ba3701b0d8d5,1,0.9994887343781104,acs-df886cf4-38da-4fee-9e57-eddcc5232d87-2,acs-df886cf4-38da-4fee-9e57-eddcc5232d87-2,agent,"Awesome! Thank you for the details. Just to confirm, would you like to avail all the 3 services?",4,2,somewhat_polite,annotated
484648,acs-55924904-13e2-41a3-9813-641ac7010f0d,1,0.9994887343781104,acs-649150be-994b-48c9-b284-4c319b3d612e-1,acs-649150be-994b-48c9-b284-4c319b3d612e-1,agent,"Great! Thank you for all the details. Would you like to view your previous month bill, current month bill or the both?",6,2,somewhat_polite,annotated
484649,acs-0b005afe-c22a-4ef5-b3c9-a107720045b3,1,0.9994887343781104,acs-54f994c6-5c18-4f02-b141-1f42ee72325e-1,acs-54f994c6-5c18-4f02-b141-1f42ee72325e-1,agent,Great! Thank you for sharing the details. Which data plan would you prefer for your internet connection?,5,2,somewhat_polite,annotated
484650,acs-737fae18-2a74-4fe8-81b3-e9f3ffa096ad,1,0.9994887343781104,acs-afafc57c-0bc8-4818-9e7e-13fa95f52c9a-1,acs-afafc57c-0bc8-4818-9e7e-13fa95f52c9a-1,agent,"Awesome! Thank you for the details. Would you like to view your cable bill for previous month, current month or both previous and current month?",5,2,somewhat_polite,annotated
484651,acs-9c121d9e-6cbc-469e-bf5f-da1ba4461b71,1,0.9994887343781104,acs-74813239-1a64-4041-b99c-23ee3440af6f-1,acs-74813239-1a64-4041-b99c-23ee3440af6f-1,agent,"Great! Thank you for the details. Would you like to view your cable bill for previous month, current month or both previous and current month?",5,2,somewhat_polite,annotated
484652,acs-a383de5e-1bda-48ee-b59b-abd4ed374752,1,0.9994887343781104,acs-abeec503-ed96-44b8-9201-7e179668189e-1,acs-abeec503-ed96-44b8-9201-7e179668189e-1,agent,"Awesome! Thank you for the details. Would you like to view your previous month cable bill, cable bill for the ongoing month or the both previous and current month cable bills?",5,3,polite,annotated
484653,acs-a383de5e-1bda-48ee-b59b-abd4ed374752,1,0.9994887343781104,acs-abeec503-ed96-44b8-9201-7e179668189e-2,acs-abeec503-ed96-44b8-9201-7e179668189e-2,agent,"Awesome! Thank you for the details. Would you like to view your previous month cable bill, cable bill for the ongoing month or the both previous and current month cable bills?",5,3,polite,annotated
484654,acs-f1b701d2-b833-44e0-a98d-2faca66a513e,1,0.9994887343781104,acs-8231b0cb-f43b-4d3f-8062-4ca86c3cf9d1-1,acs-8231b0cb-f43b-4d3f-8062-4ca86c3cf9d1-1,agent,"Awesome! Thanks for the details. Would you like to view your cable for the previous month, current month or both the current and previous month?",5,2,somewhat_polite,annotated
484655,acs-7147df4b-0c21-4910-a652-e9895fc16396,1,0.9994887343781104,acs-7ea7fe8d-34e2-4d79-a205-62c37750c4aa-1,acs-7ea7fe8d-34e2-4d79-a205-62c37750c4aa-1,agent,Great! Thank you fro helping me with the details. Could you tell me which data plan would you like to sign up for?,5,3,polite,annotated
484656,acs-a1711f02-5d35-4047-b9db-945af375c0f1,1,0.9994887343781104,acs-fff10ba5-0c90-420a-9c98-6037bb4e1d71-1,acs-fff10ba5-0c90-420a-9c98-6037bb4e1d71-1,agent,Great! Thank you. Which data plan would you like to purchase?,5,2,somewhat_polite,annotated
484657,acs-a1711f02-5d35-4047-b9db-945af375c0f1,1,0.9994887343781104,acs-fff10ba5-0c90-420a-9c98-6037bb4e1d71-2,acs-fff10ba5-0c90-420a-9c98-6037bb4e1d71-2,agent,Great! Thank you. Which data plan would you like to purchase?,5,2,somewhat_polite,annotated
484658,acs-c5b905c0-d667-44a6-8cf9-b11af5d73b5b,1,0.9994887343781104,acs-281484a0-52e7-4590-8b12-9e2f156614a8-1,acs-281484a0-52e7-4590-8b12-9e2f156614a8-1,agent,"Great! Thanks for the details. Would you like to see your current month bill, previous month bill or both the previous and current month bill?",5,2,somewhat_polite,annotated
484659,acs-6f2feaa1-0fe2-44ab-81fb-6d6c2f3ee710,1,0.9994887343781104,acs-f56f7d28-1b73-46ee-abea-b4318b3e0ee5-1,acs-f56f7d28-1b73-46ee-abea-b4318b3e0ee5-1,agent,Great! Thank you. Which data plan would you like to sign up for?,7,2,somewhat_polite,annotated
484660,acs-6f2feaa1-0fe2-44ab-81fb-6d6c2f3ee710,1,0.9994887343781104,acs-f56f7d28-1b73-46ee-abea-b4318b3e0ee5-2,acs-f56f7d28-1b73-46ee-abea-b4318b3e0ee5-2,agent,Great! Thank you. Which data plan would you like to sign up for?,7,2,somewhat_polite,annotated
484661,acs-35fd9798-ac88-4218-8631-dc5448ad4bfc,1,0.9994887343781104,acs-03b1ed93-fa3f-4aaa-b434-ec576acb4324-1,acs-03b1ed93-fa3f-4aaa-b434-ec576acb4324-1,agent,"Great! Thank you for the details. Would you like to view your cable bill for previous month, current month or both previous and current month?",5,2,somewhat_polite,annotated
484662,acs-f6bf78f0-6193-414f-9d82-eb3386435579,1,0.9994887343781104,acs-e4b3d2e8-0389-48e0-9291-ba58d960df4b-1,acs-e4b3d2e8-0389-48e0-9291-ba58d960df4b-1,agent,Great! Thank you. Which data plan would you like to go with?,5,2,somewhat_polite,annotated
484663,acs-bcb6bffb-a615-4ddc-90d9-dd58e0003458,1,0.9994887343781104,acs-834f5d98-d966-4335-a791-34f241a350e1-1,acs-834f5d98-d966-4335-a791-34f241a350e1-1,agent,Great! Thank you. could you tell me which data plan you would like to go?,7,2,somewhat_polite,annotated
484664,acs-9e1ef1ee-329a-4b93-a10d-2df9c47c9525,1,0.9994887343781104,acs-11ada55f-b490-43bf-a3ab-f0843c399e1a-1,acs-11ada55f-b490-43bf-a3ab-f0843c399e1a-1,agent,Awesome! Thank you for the details. The monthly tariff of the 1 GB internet data plan is $120. Would you like to confirm your subscription for the 1 GB internet data plan?,5,2,somewhat_polite,annotated
484665,acs-a3be14bf-f965-4644-bcf3-4a6709419bf7,1,0.9994887343781104,acs-e4b3d2e8-0389-48e0-9291-ba58d960df4b-2,acs-e4b3d2e8-0389-48e0-9291-ba58d960df4b-2,agent,Great! Thank you. Which data plan would you like to go with?,5,2,somewhat_polite,annotated
484666,acs-594d8f8a-63af-4ae3-8e6c-39eaa1db38b3,1,0.9994887343781104,acs-37b1da15-6da1-434e-9a02-8164d7cc2564-1,acs-37b1da15-6da1-434e-9a02-8164d7cc2564-1,agent,"Awesome! Thank you for the details. Would you like to know your previous month bill, current month bill or the both?",5,2,somewhat_polite,annotated
484667,acs-594d8f8a-63af-4ae3-8e6c-39eaa1db38b3,1,0.9994887343781104,acs-37b1da15-6da1-434e-9a02-8164d7cc2564-2,acs-37b1da15-6da1-434e-9a02-8164d7cc2564-2,agent,"Awesome! Thank you for the details. Would you like to know your previous month bill, current month bill or the both?",5,2,somewhat_polite,annotated
484668,acs-0c1cc264-610a-4ce9-8a23-56e323b97783,1,0.9994887343781104,acs-08cd5ae4-4ef5-4216-a2d9-b39d063f2288-1,acs-08cd5ae4-4ef5-4216-a2d9-b39d063f2288-1,agent,Great! Thank you so much for sharing the details. Could you tell me which data plan would you need?,5,3,polite,annotated
484669,acs-fadc7d59-2938-4f6c-8568-898772216eab,1,0.9994887343781104,acs-e795f48b-7799-4643-bc4c-5f0395eab48d-1,acs-e795f48b-7799-4643-bc4c-5f0395eab48d-1,agent,Great! Thank you. Which data plan would you like to go with?,6,2,somewhat_polite,annotated
484670,acs-fadc7d59-2938-4f6c-8568-898772216eab,1,0.9994887343781104,acs-e795f48b-7799-4643-bc4c-5f0395eab48d-2,acs-e795f48b-7799-4643-bc4c-5f0395eab48d-2,agent,Great! Thank you. Which data plan would you like to go with?,6,2,somewhat_polite,annotated
484671,acs-f1437abe-d3fa-4d72-9a46-3add8cfb3d48,1,0.9994887343781104,acs-ed7abf8a-709c-4482-b46d-a4c2e859c1fb-1,acs-ed7abf8a-709c-4482-b46d-a4c2e859c1fb-1,agent,"Great! Thank you for the details. Would you like to know your previous month bill, current month bill or the both?",5,2,somewhat_polite,annotated
484672,acs-b3ace79d-31a0-4d25-b161-d8321d4152f8,1,0.9994887343781104,acs-98fd5c59-9db6-4ce8-a697-21a00c21ebab-1,acs-98fd5c59-9db6-4ce8-a697-21a00c21ebab-1,agent,Great! Thanks. Which data plan would you like to go with?,7,2,somewhat_polite,annotated
484673,acs-b3ace79d-31a0-4d25-b161-d8321d4152f8,1,0.9994887343781104,acs-98fd5c59-9db6-4ce8-a697-21a00c21ebab-2,acs-98fd5c59-9db6-4ce8-a697-21a00c21ebab-2,agent,Great! Thanks. Which data plan would you like to go with?,7,2,somewhat_polite,annotated
484674,acs-5020db2f-65cb-44a0-8d0a-bde3ded0b16a,1,0.9994887343781104,acs-7106275e-2417-4d60-b7db-bd5558be2519-1,acs-7106275e-2417-4d60-b7db-bd5558be2519-1,agent,Great! Thank you. Could you tell me which data plan would you like to go with?,5,2,somewhat_polite,annotated
484675,acs-5020db2f-65cb-44a0-8d0a-bde3ded0b16a,1,0.9994887343781104,acs-7106275e-2417-4d60-b7db-bd5558be2519-2,acs-7106275e-2417-4d60-b7db-bd5558be2519-2,agent,Great! Thank you. Could you tell me which data plan would you like to go with?,5,2,somewhat_polite,annotated
484676,acs-a716d248-892f-4197-976f-db2d01485454,1,0.9994887343781104,acs-c818bc7b-68e7-459e-94cb-d454747d4aa2-1,acs-c818bc7b-68e7-459e-94cb-d454747d4aa2-1,agent,"Awesome! Thanks for the details. Would you like to view your previous month bill, current month bill or the both?",15,2,somewhat_polite,annotated
484677,acs-886f414a-570c-47d2-8213-349288569731,1,0.9994887343781104,acs-490ad0c4-e225-4f62-95af-a0ff32242331-1,acs-490ad0c4-e225-4f62-95af-a0ff32242331-1,agent,Great! Thank you. which data plan would you like to sign up?,5,2,somewhat_polite,annotated
484678,acs-886f414a-570c-47d2-8213-349288569731,1,0.9994887343781104,acs-490ad0c4-e225-4f62-95af-a0ff32242331-2,acs-490ad0c4-e225-4f62-95af-a0ff32242331-2,agent,Great! Thank you. which data plan would you like to sign up?,5,2,somewhat_polite,annotated
484679,acs-42afa4e1-1c9d-4f53-983c-3ce4ffc0573b,1,0.9994887343781104,acs-da823c45-038d-491b-861a-b4f59b43dfb1-1,acs-da823c45-038d-491b-861a-b4f59b43dfb1-1,agent,Great! Thank you. Which data plan would you like to sign up for?,5,2,somewhat_polite,annotated
484680,acs-42afa4e1-1c9d-4f53-983c-3ce4ffc0573b,1,0.9994887343781104,acs-da823c45-038d-491b-861a-b4f59b43dfb1-2,acs-da823c45-038d-491b-861a-b4f59b43dfb1-2,agent,Great! Thank you. Which data plan would you like to sign up for?,5,2,somewhat_polite,annotated
484681,acs-cc09e08e-e900-4bc6-a9f7-f9498448ecc5,1,0.9994887343781104,acs-4d445faa-55e5-42f5-b535-bcbf17ac4706-1,acs-4d445faa-55e5-42f5-b535-bcbf17ac4706-1,agent,Great! Thank you very much. Which data plan would you like to sign up for?,13,2,somewhat_polite,annotated
484682,acs-78fd8ce8-34df-4223-a327-6a0249337ea3,1,0.9994887343781104,acs-260bcc96-31cb-4307-b363-3bcc0cbdf343-1,acs-260bcc96-31cb-4307-b363-3bcc0cbdf343-1,,"Awesome! Thank you for the details. Would you like to sign up for all the three services- cable, internet and home phone?",5,2,somewhat_polite,annotated
484683,acs-78fd8ce8-34df-4223-a327-6a0249337ea3,1,0.9994887343781104,acs-260bcc96-31cb-4307-b363-3bcc0cbdf343-2,acs-260bcc96-31cb-4307-b363-3bcc0cbdf343-2,,"Awesome! Thank you for the details. Would you like to sign up for all the three services- cable, internet and home phone?",5,2,somewhat_polite,annotated
484684,acs-ecfdbd3e-645b-4f35-b9ee-f2203e1425dc,1,0.9994887343781104,acs-b5e992dc-5481-4f50-9727-2d187c4c6268-1,acs-b5e992dc-5481-4f50-9727-2d187c4c6268-1,agent,Great! Thank you. Could you share the city and the zip code?,5,2,somewhat_polite,annotated
484685,acs-ecfdbd3e-645b-4f35-b9ee-f2203e1425dc,1,0.9994887343781104,acs-b5e992dc-5481-4f50-9727-2d187c4c6268-2,acs-b5e992dc-5481-4f50-9727-2d187c4c6268-2,agent,Great! Thank you. Could you share the city and the zip code?,5,2,somewhat_polite,annotated
484686,acs-f7bc085d-9e93-4a33-a5e9-02412acbb49c,1,0.9994887343781104,acs-ba2c886d-27c0-4fe2-acee-6d99dd3662e3-1,acs-ba2c886d-27c0-4fe2-acee-6d99dd3662e3-1,agent,Great! Thank you for sharing the details. Could you tell me which data plan would you like to go with?,5,2,somewhat_polite,annotated
484687,acs-f7bc085d-9e93-4a33-a5e9-02412acbb49c,1,0.9994887343781104,acs-ba2c886d-27c0-4fe2-acee-6d99dd3662e3-2,acs-ba2c886d-27c0-4fe2-acee-6d99dd3662e3-2,agent,Great! Thank you for sharing the details. Could you tell me which data plan would you like to go with?,5,2,somewhat_polite,annotated
484688,acs-66aa42c7-e9a0-4b41-bcae-90866db897c1,1,0.9994903439575801,acs-0ac9efde-e78b-4e0f-86b5-65fb37a2cad8-1,acs-0ac9efde-e78b-4e0f-86b5-65fb37a2cad8-1,agent,"Awesome! Thanks for contacting sun feast media services. To proceed further I'll require your details so, May I know your city name and zip code please? ",3,3,polite,annotated
484689,acs-a4f569c1-5015-40c8-84fe-eedea648ad3f,1,0.9994903439575801,acs-3264583e-2388-4e22-8e12-1b33d6a2f986-1,acs-3264583e-2388-4e22-8e12-1b33d6a2f986-1,agent,"Awesome! Thanks for contacting sun feast media services. To proceed further I'll require your details so, May I know your city name and zip code please? ",3,3,polite,annotated
484690,acs-79f1c21d-16fc-4db5-a65f-24407e0237e6,1,0.9994903439575801,acs-72ba492b-ec46-4e2f-8476-7ac6d5b41791-1,acs-72ba492b-ec46-4e2f-8476-7ac6d5b41791-1,agent,"Awesome! Thank you for choosing the best plan, may I also know the credit card number please?",17,3,polite,annotated
484691,acs-df1d7f88-3054-47bb-a81c-a172225b08e3,1,0.9994903439575801,acs-613b63e0-457f-4d27-8f82-85f4b91fae0f-1,acs-613b63e0-457f-4d27-8f82-85f4b91fae0f-1,agent,"Awesome! Thanks for contacting sun feast media services. To proceed further I'll require your details so, May I know your city name and zip code please? ",3,3,polite,annotated
484692,acs-ab0ca98c-5626-4716-a559-d42a722953a2,1,0.9994903439575801,acs-d05e4dd5-150e-4577-ba16-e3b7b6bc047b-1,acs-d05e4dd5-150e-4577-ba16-e3b7b6bc047b-1,agent,Awesome! Thanks for showing your interest. May I know your city name and zip code please? ,3,3,polite,annotated
484693,acs-ab0ca98c-5626-4716-a559-d42a722953a2,1,0.9994903439575801,acs-d05e4dd5-150e-4577-ba16-e3b7b6bc047b-2,acs-d05e4dd5-150e-4577-ba16-e3b7b6bc047b-2,agent,Awesome! Thanks for showing your interest. May I know your city name and zip code please? ,3,3,polite,annotated
484694,acs-9ecc009a-9117-46e0-a0a7-6d20f94a10e3,1,0.9994903439575801,acs-b057645e-4369-41cd-a6b6-a60d40f0921e-1,acs-b057645e-4369-41cd-a6b6-a60d40f0921e-1,agent,"Awesome! Thanks for contacting sun feast media services. To proceed further I'll require your details so, May I know your city name and zip code please? ",5,3,polite,annotated
484695,acs-d536219a-486d-40e6-beee-2b3c2d81326d,1,0.9994903439575801,acs-26c33d7b-39dc-4bc5-8595-62255ef12959-1,acs-26c33d7b-39dc-4bc5-8595-62255ef12959-1,agent,"Awesome! Thanks for contacting sun feast media services. To proceed further I'll require your details so, May I know your city name and zip code please? ",3,3,polite,annotated
484696,acs-b47b9a60-dae1-482b-b7f9-d885ae0066e2,1,0.9994985342704248,acs-f35409d3-4a5b-448f-a868-13c190aca034-1,acs-f35409d3-4a5b-448f-a868-13c190aca034-1,agent,"Thank you for contacting our customer service, please feel free to contact us anytime for further queries. We are available 24 * 7 for our valuable customers. Have a great week ahead! Good bye!",15,3,polite,annotated
484697,acs-09625320-fc6c-4820-a352-b2984ae1324a,1,0.9994985342704248,acs-58de92e5-619d-4661-be50-55b81d305034-1,acs-58de92e5-619d-4661-be50-55b81d305034-1,agent,"Thank you for contacting our customer service, please feel free to contact us anytime for further queries. We are available 24 * 7 for our valuable customers. Have a great week ahead! Good bye!",15,3,polite,annotated
