ID,wav,input_recognition,input_transcription,start,end,turn_restart,system_action,system_action_full,uncovered_entity,entity_extracted,correct_label,interruption,interruption_total,dtmf,dtmf_total,repeat,repeat_total,start_over,start_over_total,normalized_input,myAction,total_act0,total_act1,total_act2,total_act3,total_act4,total_act5,total_act6,total_act7,total_act8,total_act9
20090926_060,004.raw,east pittsburgh,east pittsburgh,36.903,38.193,FALSE,request,->request$query.departure_place,[],{},{u'from.neighborhood': u'east pittsburgh'},0,1,0,1,0,0,0,0,east <place>sburgh,1,0,2,0,0,0,0,2,0,0,0
20090926_060,005.raw,yes,yes,42.161,42.741,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'EAST PITTSBURGH'},{},1,2,0,1,0,0,0,0,yes,1,0,3,0,0,0,0,3,0,0,0
20090926_060,006.raw,swissvale,swissvale,48.165,48.875,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{u'to.neighborhood': u'swissvale'},0,2,0,1,0,0,0,0,<place>,0,1,3,0,0,0,1,3,0,0,0
20090926_060,007.raw,yes,yes,52.381,52.881,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'SWISSVALE'},{},1,3,0,1,0,0,0,0,yes,0,2,3,0,0,0,2,3,0,0,0
20090926_060,009.raw,yes,yes,59.135,59.685,FALSE,impl-conf,->implicit_confirm$query.travel_time.time->inform$looking_up_database_first,[],{u'query.travel_time.time': u'The next bus'},{},1,4,0,1,0,0,0,0,yes,2,2,3,1,0,0,2,3,1,0,0
20090926_066,002.raw,yes,yes,18.051,18.401,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'WEST PENN HOSPITAL'},{},1,2,0,0,0,0,0,0,yes,1,0,1,0,0,0,0,1,0,0,0
20090926_066,004.raw,south hills junction,south hills junction,21.913,23.043,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{u'to.desc': u'south hills junction'},0,2,0,0,0,0,0,0,<place>,0,1,1,0,0,0,1,1,0,0,0
20090926_066,006.raw,yes,yes,28.849,29.219,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'SOUTH HILLS JUNCTION'},{},1,4,0,0,0,0,0,0,yes,0,2,1,0,0,0,2,1,0,0,0
20090926_066,009.raw,now,now,38.513,38.843,FALSE,request,->request$query.travel_time,[],{},{u'time.rel': u'next'},0,5,0,0,0,0,0,0,now,2,2,1,1,0,0,2,1,1,0,0
20090926_066,010.raw,next bus,next bus,54.177,54.867,FALSE,impl-conf,->implicit_confirm$query.travel_time.time->inform$looking_up_database_first->inform$result->request$next_query,[],"{u'query.travel_time.time': u'The next bus', u'result': u'54C'}",{},1,6,0,0,0,0,0,0,next bus,3,2,1,1,1,0,2,1,1,1,0
20090926_066,011.raw,next bus,next bus,67.789,68.629,FALSE,hold-on,->inform$looking_up_database_subsequent->inform$result->request$next_query,[],{u'result': u'54C'},{},1,7,0,0,0,0,0,0,next bus,3,2,1,1,2,0,2,1,1,2,0
20090926_067,002.raw,downtown,downtown,19.722,20.262,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'EDGEWOOD'},{u'to.neighborhood': u'downtown'},0,0,0,0,0,0,0,0,<neighborhood>,1,0,1,0,0,0,0,1,0,0,0
20090926_067,003.raw,twelve o'clock,eight o clock,27.214,29.254,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'DOWNTOWN'},{},0,0,0,0,0,0,0,0,<time> o'clock,0,1,1,0,0,0,1,1,0,0,0
20090926_067,004.raw,no,no,31.966,32.376,FALSE,impl-conf,->implicit_confirm$query.travel_time.time->inform$looking_up_database_first,[],{u'query.travel_time.time': u'Leaving at 12 a.m.'},{},1,1,0,0,0,0,0,0,no,2,1,1,1,0,0,1,1,1,0,0
20090926_067,005.raw,eight bm,eight bm,33.576,34.166,FALSE,schedule,->inform$result,[],{u'result': u'61A'},{},1,2,0,0,0,0,0,0,<time> bm,3,1,1,1,1,0,1,1,1,1,0
20090926_067,009.raw,edgewood,edgewood,63.212,63.702,FALSE,ack,->inform$confirm_okay->request$query.departure_place,[],{},{u'from.neighborhood': u'edgewood'},0,4,0,0,0,0,0,0,<place>,1,1,2,1,1,0,1,2,1,1,0
20090926_067,010.raw,downtown,downtown,67.884,68.444,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'EDGEWOOD'},{u'to.neighborhood': u'downtown'},0,4,0,0,0,0,0,0,<neighborhood>,1,1,3,1,1,0,1,3,1,1,0
20090926_067,011.raw,eight p m,eight p m,73.792,74.402,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'DOWNTOWN'},{},0,4,0,0,0,0,0,0,<time>,0,2,3,1,1,0,2,3,1,1,0
20090926_067,012.raw,previous bus,previous bus,98.776,99.466,FALSE,impl-conf,->implicit_confirm$query.travel_time.time->inform$looking_up_database_first->inform$result->request$next_query,[],"{u'query.travel_time.time': u'Leaving at 8 p.m.', u'result': u'61A'}",{},1,5,0,0,0,0,0,0,previous bus,3,2,3,1,2,0,2,3,1,2,0
20090926_068,006.raw,fifth forbes and murray,forbes and murray,33.926,35.226,FALSE,impl-conf,->implicit_confirm$query.departure_place,[],{u'query.departure_place': u'FIFTH'},"{u'from.desc': u'forbes and murray', u'to.desc': u'forbes and murray'}",0,3,0,0,0,0,0,0,<place> <place>,1,0,1,0,0,0,0,1,0,0,0
20090926_068,007.raw,oakland,oakland,40.064,40.644,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'FIFTH'},"{u'from.neighborhood': u'oakland', u'to.neighborhood': u'oakland'}",0,3,0,0,0,0,0,0,<place>,1,0,2,0,0,0,0,2,0,0,0
20090926_071,009.raw,mifflin,mifflin,47.209,47.779,FALSE,ack,->inform$confirm_okay->request$query.departure_place,[],{},{u'from.desc': u'mifflin'},0,3,0,0,0,0,0,0,<place>,1,0,1,0,0,0,0,1,0,0,0
20090926_071,010.raw,yes,yes,51.567,51.877,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'MIFFLIN'},{},1,4,0,0,0,0,0,0,yes,1,0,2,0,0,0,0,2,0,0,0
20090926_071,011.raw,waterfront,waterfront,56.617,57.227,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{u'to.desc': u'waterfront'},0,4,0,0,0,0,0,0,<place>,0,1,2,0,0,0,1,2,0,0,0
20090926_071,012.raw,yes,yes,61.269,61.619,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'WATERFRONT'},{},0,4,0,0,0,0,0,0,yes,0,2,2,0,0,0,2,2,0,0,0
20090926_077,002.raw,homestead,homestead,17.977,18.897,FALSE,ack,->inform$confirm_okay->request$query.departure_place,[],{},{u'from.neighborhood': u'homestead'},0,2,0,0,0,0,0,0,<neighborhood>,1,0,1,0,0,0,0,1,0,0,0
20090926_077,003.raw,mckeesport,mckeesport,23.243,24.193,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'HOMESTEAD'},{u'to.neighborhood': u'mckeesport'},1,3,0,0,0,0,0,0,<neighborhood>,1,0,2,0,0,0,0,2,0,0,0
20090926_077,004.raw,next bus,next bus,28.599,29.529,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'MCKEESPORT'},{},1,4,0,0,0,0,0,0,next bus,0,1,2,0,0,0,1,2,0,0,0
20090926_079,002.raw,homestead,homestead,18.305,19.095,FALSE,ack,->inform$confirm_okay->request$query.departure_place,[],{},{u'from.neighborhood': u'homestead'},1,2,0,0,0,0,0,0,<neighborhood>,1,0,1,0,0,0,0,1,0,0,0
20090926_079,003.raw,homestead,homestead,25.605,26.235,FALSE,example,->request$query.departure_place,[],{},{u'from.neighborhood': u'homestead'},1,3,0,0,0,0,0,0,<neighborhood>,1,0,2,0,0,0,0,2,0,0,0
20090926_079,004.raw,yes,yes,30.061,30.711,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'HOMESTEAD'},{},1,4,0,0,0,0,0,0,yes,1,0,3,0,0,0,0,3,0,0,0
20090926_079,005.raw,mckeesport,mckeesport,34.507,35.287,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{u'to.neighborhood': u'mckeesport'},0,4,0,0,0,0,0,0,<neighborhood>,0,1,3,0,0,0,1,3,0,0,0
20090926_079,006.raw,yes,yes,39.179,39.809,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'MCKEESPORT'},{},1,5,0,0,0,0,0,0,yes,0,2,3,0,0,0,2,3,0,0,0
20090926_083,008.raw,east pittsburgh,east pittsburgh,70.953,72.293,FALSE,request,->request$query.departure_place,[],{},{u'from.neighborhood': u'east pittsburgh'},0,3,0,0,0,0,0,0,east <place>sburgh,1,0,1,0,0,0,0,1,0,0,0
20090926_083,009.raw,yes,yes,76.167,76.877,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'EAST PITTSBURGH'},{},1,4,0,0,0,0,0,0,yes,1,0,2,0,0,0,0,2,0,0,0
20090926_083,010.raw,squirrel hill,squirrel hill,80.573,81.813,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{u'to.neighborhood': u'squirrel hill'},0,4,0,0,0,0,0,0,<neighborhood>,0,1,2,0,0,0,1,2,0,0,0
20090926_083,011.raw,yes,yes,85.761,86.591,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'SQUIRREL HILL'},{},1,5,0,0,0,0,0,0,yes,0,2,2,0,0,0,2,2,0,0,0
20090926_085,002.raw,squirrel hill,squirrel hill,20.182,21.472,FALSE,ack,->inform$confirm_okay->request$query.departure_place,[],{},{u'from.neighborhood': u'squirrel hill'},0,1,0,0,0,0,0,0,<neighborhood>,1,0,1,0,0,0,0,1,0,0,0
20090926_085,003.raw,yes,yes,25.366,26.016,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'SQUIRREL HILL'},{},1,2,0,0,0,0,0,0,yes,1,0,2,0,0,0,0,2,0,0,0
20090926_085,004.raw,duquesne,duquesne,29.964,30.904,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{u'to.neighborhood': u'duquesne'},0,2,0,0,0,0,0,0,<neighborhood>,0,1,2,0,0,0,1,2,0,0,0
20090926_085,005.raw,now,now,35.96,36.69,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'DUQUESNE'},{u'time.rel': u'next'},0,2,0,0,0,0,0,0,now,0,2,2,0,0,0,2,2,0,0,0
20090926_085,006.raw,next,next,57.814,58.454,FALSE,impl-conf,->implicit_confirm$query.travel_time.time->inform$looking_up_database_first->inform$result->request$next_query,[],"{u'query.travel_time.time': u'The next bus', u'result': u'61C'}",{},1,3,0,0,0,0,0,0,next,3,2,2,0,1,0,2,2,0,1,0
20090926_085,007.raw,next,next,72.47,73.17,FALSE,hold-on,->inform$looking_up_database_subsequent->inform$result->request$next_query,[],{u'result': u'61C'},{},1,4,0,0,0,0,0,0,next,3,2,2,0,2,0,2,2,0,2,0
20090926_085,008.raw,next,next,88.116,88.726,FALSE,hold-on,->inform$looking_up_database_subsequent->inform$result->request$next_query,[],{u'result': u'61C'},{},1,5,0,0,0,0,0,0,next,3,2,2,0,3,0,2,2,0,3,0
20090926_086,002.raw,mckeesport,mckeesport,20.599,21.369,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'KENNYWOOD'},{u'to.neighborhood': u'mckeesport'},0,0,0,0,0,0,0,0,<neighborhood>,1,0,1,0,0,0,0,1,0,0,0
20090926_086,003.raw,next bus,next bus,26.867,27.597,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'MCKEESPORT'},{},0,0,0,0,0,0,0,0,next bus,0,1,1,0,0,0,1,1,0,0,0
20090926_088,003.raw,mckeesport,mckeesport,20.205,20.985,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'KENNYWOOD'},{u'to.neighborhood': u'mckeesport'},0,0,0,0,0,0,0,0,<neighborhood>,1,0,1,0,0,0,0,1,0,0,0
20090926_088,004.raw,the next bus,the next bus,25.995,26.985,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'MCKEESPORT'},{},0,0,0,0,0,0,0,0,the next bus,0,1,1,0,0,0,1,1,0,0,0
20090926_088,005.raw,previous bus,previous bus,46.243,48.333,FALSE,impl-conf,->implicit_confirm$query.travel_time.time->inform$looking_up_database_first->inform$result->request$next_query,[],"{u'query.travel_time.time': u'The next bus', u'result': u'61C'}",{},1,1,0,0,0,0,0,0,previous bus,3,1,1,0,1,0,1,1,0,1,0
20090927_001,001.raw,no,no,16.413,16.893,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'STRIP'},{},0,0,0,0,0,0,0,0,no,1,0,1,0,0,0,0,1,0,0,0
20090927_001,003.raw,no,no,22.079,22.539,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'PENN'},{},0,0,0,0,0,0,0,0,no,1,0,2,0,0,0,0,2,0,0,0
20090927_001,004.raw,no,no,26.151,26.721,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'BON AIR'},{},0,0,0,0,0,0,0,0,no,1,0,3,0,0,0,0,3,0,0,0
20090927_003,002.raw,forbes,forbes,20.662,21.332,FALSE,ack,->inform$confirm_okay->request$query.departure_place,[],{},{u'from.desc': u'forbes'},0,0,0,0,0,0,0,0,<place>,1,0,1,0,0,0,0,1,0,0,0
20090927_003,003.raw,mckeesport,mckeesport,26.084,26.854,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'FORBES'},{u'to.neighborhood': u'mckeesport'},0,0,0,0,0,0,0,0,<neighborhood>,1,0,2,0,0,0,0,2,0,0,0
20090927_003,004.raw,right now,right now,32.638,33.258,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'MCKEESPORT'},{u'time.rel': u'next'},0,0,0,0,0,0,0,0,right now,0,1,2,0,0,0,1,2,0,0,0
20090927_005,004.raw,yes,yes,26.73,27.25,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'OAKLAND'},{},0,1,0,0,0,0,0,0,yes,0,1,0,0,0,0,1,0,0,0,0
20090927_005,009.raw,54c,54c,36.906,37.956,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'FOURTH'},{u'route': u'54c'},0,2,0,0,0,0,0,0,<route>,1,1,1,0,0,0,1,1,0,0,0
20090927_005,011.raw,no,no,41.628,42.148,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'FOURTH'},{},0,2,0,0,0,0,0,0,no,1,1,2,0,0,0,1,2,0,0,0
20090927_005,012.raw,no,no,45.246,45.826,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'SWISSVALE'},{},1,3,0,0,0,0,0,0,no,1,1,3,0,0,0,1,3,0,0,0
20090927_005,013.raw,squirrel hill reserve,start a new query,49.508,50.788,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'TWENTY SECOND STREET'},{},1,4,0,0,0,0,0,0,<neighborhood> <uncovered_place>,1,1,4,0,0,0,1,4,0,0,0
20090927_005,014.raw,no,no,55.698,56.218,FALSE,impl-conf,->implicit_confirm$query.departure_place->explicit_confirm$query.route_number,[],"{u'query.route_number': u'54C', u'query.departure_place': u'SQUIRREL HILL'}",{},1,5,0,0,0,0,0,0,no,1,1,5,0,0,0,1,5,0,0,0
20090927_006,002.raw,bloomfield,bloomfield,13.381,14.021,FALSE,ack,->inform$confirm_okay->request$query.departure_place,[],{},{u'from.neighborhood': u'bloomfield'},0,2,0,0,0,0,0,0,<place>,1,0,1,0,0,0,0,1,0,0,0
20090927_006,004.raw,carson street,carson street,19.195,20.185,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'BLOOMFIELD'},{u'to.desc': u'carson street'},0,2,0,0,0,0,0,0,<place> street,1,0,2,0,0,0,0,2,0,0,0
20090927_006,005.raw,yes,yes,22.387,22.617,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'CARSON STREET'},{},1,3,0,0,0,0,0,0,yes,0,1,2,0,0,0,1,2,0,0,0
20090927_006,006.raw,next bus,next bus,24.779,25.529,FALSE,request,->request$query.travel_time,[],{},{},1,4,0,0,0,0,0,0,next bus,2,1,2,1,0,0,1,2,1,0,0
20090927_006,007.raw,yes,yes,27.653,27.923,FALSE,impl-conf,->implicit_confirm$query.travel_time.time->inform$looking_up_database_first,[],{u'query.travel_time.time': u'The next bus'},{},1,5,0,0,0,0,0,0,yes,2,1,2,2,0,0,1,2,2,0,0
20090927_008,007.raw,yes,yes,43.025,43.305,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'OAKLAND'},{},0,1,0,0,0,0,0,0,yes,1,0,1,0,0,0,0,1,0,0,0
20090927_008,008.raw,shady side,shady side,48.267,49.147,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{},0,1,0,0,0,0,0,0,<place> side,0,1,1,0,0,0,1,1,0,0,0
20090927_008,009.raw,yes,yes,52.999,53.329,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'SHADY'},{},0,1,0,0,0,0,0,0,yes,0,2,1,0,0,0,2,1,0,0,0
20090927_008,011.raw,now,now,64.539,65.089,FALSE,request,->request$query.travel_time,[],{},{u'time.rel': u'next'},0,1,0,0,0,0,0,0,now,2,2,1,1,0,0,2,1,1,0,0
20090927_009,001.raw,no,no,21.524,22.014,FALSE,expl-conf,->explicit_confirm$query.departure_place->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'BELL'},{},0,1,0,0,0,0,0,0,no,1,0,1,0,0,0,0,1,0,0,0
20090927_009,004.raw,yes,yes,38.942,39.402,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'DOWNTOWN'},{},0,1,0,0,0,0,0,0,yes,1,0,2,0,0,0,0,2,0,0,0
20090927_009,005.raw,mckeesport,mckeesport,43.924,44.754,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{u'to.neighborhood': u'mckeesport'},0,1,0,0,0,0,0,0,<neighborhood>,0,1,2,0,0,0,1,2,0,0,0
20090927_009,006.raw,now,now,49.522,50.092,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'MCKEESPORT'},{u'time.rel': u'next'},0,1,0,0,0,0,0,0,now,0,2,2,0,0,0,2,2,0,0,0
20090927_009,007.raw,four o'clock a m,four o'clock a m,50.61,51.77,FALSE,impl-conf,->implicit_confirm$query.travel_time.time,[],{u'query.travel_time.time': u'The next bus'},{},0,1,0,0,0,0,0,0,<time> o'clock a m,2,2,2,1,0,0,2,2,1,0,0
20090927_009,008.raw,yes,yes,56.04,56.38,FALSE,expl-conf,->explicit_confirm$query.travel_time.time,[],{u'query.travel_time.time': u'the next bus'},{},0,1,0,0,0,0,0,0,yes,2,2,2,2,0,0,2,2,2,0,0
20090927_009,009.raw,previous bus,previous bus,82.47,84,FALSE,ack,->inform$confirm_okay->inform$looking_up_database_first->inform$result->request$next_query,[],{u'result': u'61C'},{},1,2,0,0,0,0,0,0,previous bus,3,2,2,2,1,0,2,2,2,1,0
20090927_013,006.raw,hulton road,hulton road,57.768,58.638,FALSE,impl-conf,->implicit_confirm$query.departure_place,[],{u'query.departure_place': u'GIANT EAGLE'},{u'from.desc': u'hulton road'},1,3,0,0,0,0,0,0,<uncovered_place>,1,0,1,0,0,0,0,1,0,0,0
20090927_013,008.raw,frankstown road giant eagle,frankstown road giant eagle,64.888,67.098,FALSE,request,->request$query.arrival_place,[],{},{u'to.desc': u'frankstown road'},0,4,0,0,0,0,0,0,<uncovered_place> road <place>,0,1,1,0,0,0,1,1,0,0,0
20090927_013,009.raw,yes,yes,71.01,71.56,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'GIANT EAGLE'},{},1,5,0,0,0,0,0,0,yes,0,2,1,0,0,0,2,1,0,0,0
20090927_014,002.raw,downtown,downtown,20.66,21.57,FALSE,ack,->inform$confirm_okay->request$query.departure_place,[],{},{u'from.neighborhood': u'downtown'},0,0,0,0,0,0,0,0,<neighborhood>,1,0,1,0,0,0,0,1,0,0,0
20090927_014,003.raw,murray avenue at hazelwood avenue,murray avenue at hazelwood avenue,27.046,29.466,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'DOWNTOWN'},{u'to.desc': u'murray avenue at hazelwood avenue'},0,0,0,0,0,0,0,0,<place> at hazel<place> avenue,1,0,2,0,0,0,0,2,0,0,0
20090927_014,004.raw,yes,yes,34.76,35.02,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'MURRAY AVENUE AT HAZELWOOD AVENUE'},{},0,0,0,0,0,0,0,0,yes,0,1,2,0,0,0,1,2,0,0,0
20090927_017,003.raw,oakland,oakland,25.477,25.917,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'DOWNTOWN PITTSBURGH'},{u'to.neighborhood': u'oakland'},0,0,0,0,0,0,0,0,<place>,1,0,1,0,0,0,0,1,0,0,0
20090927_017,005.raw,next bus,next bus,32.903,33.923,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'OAKLAND'},{},0,0,0,0,0,0,0,0,next bus,0,1,1,0,0,0,1,1,0,0,0
20090927_018,001.raw,no,no,16,16.63,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'SIXTH'},{},0,0,0,0,0,0,0,0,no,1,0,1,0,0,0,0,1,0,0,0
20090927_018,004.raw,yes,yes,32.566,33.266,FALSE,ack,->inform$confirm_okay->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'PITTSBURGH'},{},0,1,0,0,0,0,0,0,yes,1,0,2,0,0,0,0,2,0,0,0
20090927_018,005.raw,mckeesport,mckeesport,37.194,38.264,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{u'to.neighborhood': u'mckeesport'},0,1,0,0,0,0,0,0,<neighborhood>,0,1,2,0,0,0,1,2,0,0,0
20090927_018,006.raw,seven thirty a m,seven thirty a m,45.244,47.094,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'MCKEESPORT'},{},0,1,0,0,0,0,0,0,<time> thirty a m,0,2,2,0,0,0,2,2,0,0,0
20090927_018,007.raw,new query,new query,77.066,77.776,FALSE,impl-conf,->implicit_confirm$query.travel_time.time->inform$looking_up_database_first->inform$result->request$next_query,[],"{u'query.travel_time.time': u'Leaving at 7 30 a.m.', u'result': u'61C'}",{},1,2,0,0,0,0,0,0,new query,3,2,2,0,1,0,2,2,0,1,0
20090927_018,010.raw,yes,yes,95.936,96.646,FALSE,ack,->inform$confirm_okay->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'PITTSBURGH'},{},0,2,0,0,0,0,0,0,yes,1,2,3,0,1,0,2,3,0,1,0
20090927_018,011.raw,braddock,braddock,100.746,101.226,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},"{u'from.neighborhood': u'braddock', u'to.neighborhood': u'braddock'}",0,2,0,0,0,0,0,0,<place>,0,3,3,0,1,0,3,3,0,1,0
20090927_018,012.raw,seven thirty,seven thirty,105.716,106.726,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'BRADDOCK'},{},0,2,0,0,0,0,0,0,<time> thirty,0,4,3,0,1,0,4,3,0,1,0
20090927_019,005.raw,right,right,34.913,35.383,FALSE,ack,->inform$confirm_okay->explicit_confirm$query.travel_time.time,[],{u'query.travel_time.time': u'the next bus'},{},0,0,0,0,0,0,0,0,right,2,0,0,1,0,0,0,0,1,0,0
20090927_019,006.raw,downtown pittsburgh,downtown pittsburgh,39.763,40.893,FALSE,ack,->inform$confirm_okay->request$query.departure_place,[],{},{u'from.neighborhood': u'downtown pittsburgh'},0,0,0,0,0,0,0,0,<neighborhood> <place>sburgh,1,0,1,1,0,0,0,1,1,0,0
20090927_019,007.raw,right,right,45.675,46.005,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'DOWNTOWN PITTSBURGH'},{},0,0,0,0,0,0,0,0,right,1,0,2,1,0,0,0,2,1,0,0
20090927_019,008.raw,mckeesport,mckeesport,50.101,50.801,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{u'to.neighborhood': u'mckeesport'},0,0,0,0,0,0,0,0,<neighborhood>,0,1,2,1,0,0,1,2,1,0,0
